1971,2,2,16,4,1,1,45,2,1,2,3,G,5,2455,2432,23,44347,37979,2308,2308,2308,640,0,1668,0,0,0,0,0,0,0,0,0,6368,4868,4668,4327,0,250,91,200,200,0,1500,4327,0,0,0,0,0,0,0,541,0,42000,12000,7000,5000,30000,30000,0,0,39,0,39,0,39,0,0,1343
1972,2,2,16,3,1,1,64,2,1,2,3,I,8,4589,4115,474,9492,5346,1662,1662,1662,6,273,1383,0,0,0,0,0,0,0,0,0,4146,4146,4146,4048,0,0,98,0,0,0,0,4048,0,0,0,0,0,0,0,98,0,7000,7000,7000,0,0,0,0,0,830,820,10,0,10,0,0,1343
1973,1,2,16,4,3,1,44,3,1,2,1,D,7,2961,2880,81,34534,33191,2834,1834,1834,550,900,384,0,0,0,0,0,0,0,0,1000,1343,343,343,0,0,200,143,0,0,0,1000,0,0,0,0,0,0,0,0,343,0,31000,22000,0,22000,9000,0,0,9000,700,700,0,0,0,0,0,1343
1974,3,2,26,2,1,1,69,5,1,2,6,,,2541,2415,126,34721,34451,8591,8591,2591,340,0,2251,6000,6000,0,0,0,0,0,0,0,270,270,270,0,0,200,70,0,0,0,0,0,0,0,0,0,0,0,0,270,0,25980,17000,17000,0,8980,8980,0,0,150,0,150,0,150,0,0,1645
1975,1,2,26,5,2,1,38,5,1,2,1,D,3,5155,4876,279,38698,33883,16898,7898,4698,1398,0,3300,3200,2000,1200,0,0,0,0,9000,0,4815,4815,15,0,0,0,15,4800,4800,0,0,0,4800,0,0,0,0,0,0,15,0,20000,0,0,0,20000,20000,0,0,1800,1650,150,0,150,0,0,1645
1976,1,2,26,4,2,1,47,3,1,2,1,I,3,3753,3619,134,10851,10806,9609,1609,1409,280,700,429,200,200,0,0,0,0,0,8000,0,45,45,45,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,45,0,1000,0,0,0,1000,0,0,1000,242,150,92,32,60,0,0,1645
1977,3,2,26,4,1,1,38,3,1,2,6,,,3104,3073,31,29262,13716,2562,2562,2562,80,0,2482,0,0,0,0,0,0,0,0,0,15546,9546,9546,9500,40,0,6,0,0,0,6000,9500,0,0,0,0,0,0,0,46,0,25500,25500,17000,8500,0,0,0,0,1200,800,400,0,400,0,0,1645
1978,2,2,26,3,1,1,48,3,1,2,3,G,5,1903,1824,79,24315,18935,5715,5715,4185,450,2205,1530,1050,1050,0,0,480,480,0,0,0,5380,5380,5380,5310,0,0,70,0,0,0,0,5310,0,0,0,0,0,0,0,70,0,17000,17000,17000,0,0,0,0,0,1600,1500,100,0,100,0,0,1645
1979,1,2,26,3,1,2,37,5,1,2,1,O,2,3081,2999,82,18094,7044,794,794,667,50,0,617,0,0,0,0,127,100,27,0,0,11050,11050,11050,11000,20,0,30,0,0,0,0,11000,0,0,0,0,30,0,0,0,20,17000,17000,17000,0,0,0,0,0,300,0,300,0,300,0,0,1645
198,2,2,24,4,1,1,47,5,1,2,3,G,2,2743,2612,131,90992,90992,61392,61392,7392,1960,0,5432,54000,18000,36000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28000,22000,22000,0,6000,6000,0,0,1600,1600,0,0,0,0,0,2114
1980,1,2,22,4,1,1,34,5,1,2,1,F,3,4168,3218,950,28915,14499,434,434,434,289,50,95,0,0,0,0,0,0,0,0,0,14416,7416,7416,7416,0,0,0,0,0,0,7000,7416,0,0,0,0,0,0,0,0,0,28301,20600,12000,8600,7701,7701,0,0,180,180,0,0,0,0,0,1343
1981,1,2,22,4,1,1,46,3,1,2,1,I,3,4660,4447,213,31237,31001,11937,11937,2837,251,720,1866,9100,6100,3000,0,0,0,0,0,0,236,236,236,0,0,100,136,0,0,0,0,0,0,0,0,0,0,0,0,236,0,18500,12500,12500,0,6000,6000,0,0,800,300,500,0,500,0,0,1343
1982,2,2,22,2,1,2,38,5,1,4,3,O,2,2920,2828,92,13275,10161,675,675,425,0,365,60,250,250,0,0,0,0,0,0,0,3114,3114,3114,2630,0,464,20,0,0,0,0,2630,0,0,0,0,0,0,0,484,0,12600,12600,12600,0,0,0,0,0,0,0,0,0,0,0,0,1343
1983,1,2,22,4,1,1,48,3,1,2,1,D,8,5003,4988,15,24078,17883,6174,6174,4174,146,2194,1834,2000,2000,0,0,0,0,0,0,0,6195,6195,5995,5165,250,500,80,200,200,0,0,5165,0,0,0,0,700,0,0,330,0,17574,13000,13000,0,4574,4574,0,0,330,330,0,0,0,0,0,1343
1984,1,2,22,4,1,1,46,6,1,2,1,O,1,6791,6429,362,31496,23148,7110,7110,3610,670,1080,1860,2500,2500,0,0,1000,0,1000,0,0,8348,8348,7000,6900,0,0,100,1348,1348,0,0,8248,0,0,0,0,0,0,0,100,0,22386,13600,12500,1100,8786,8786,0,0,2000,1800,200,0,200,0,0,1343
1985,1,2,22,4,1,1,44,4,1,2,1,D,2,4825,4691,134,15301,11650,1841,1841,1441,123,228,1090,400,400,0,0,0,0,0,0,0,3651,3651,3651,3446,115,0,90,0,0,0,0,3286,0,0,0,0,260,0,0,105,0,13000,13000,13000,0,0,0,0,0,460,320,140,0,140,0,0,1343
1986,2,2,45,3,1,2,71,1,1,3,3,G,5,5239,5103,136,27520,27315,6240,6240,5140,4610,0,530,0,0,0,0,1100,1100,0,0,0,205,205,205,0,0,100,105,0,0,0,0,0,0,0,0,0,0,0,0,205,0,20000,20000,20000,0,0,0,0,0,1280,480,800,0,800,0,0,566
1987,1,2,45,3,2,1,36,5,1,2,1,N,2,3781,3712,69,20930,16035,11200,1700,1600,0,1600,0,0,0,0,0,100,100,0,9500,0,4895,4895,4895,4355,0,500,40,0,0,0,0,4355,0,0,0,0,0,0,0,540,0,9000,0,0,0,9000,0,0,9000,730,530,200,0,200,0,0,566
1988,1,2,45,6,2,1,69,3,1,2,1,M,9,7045,6646,399,36994,23329,12624,3624,3464,620,0,2844,0,0,0,0,160,160,0,9000,0,13665,5665,5665,5335,0,150,180,0,0,0,8000,5335,0,0,0,0,0,0,0,330,0,24000,24000,0,24000,0,0,0,0,370,370,0,0,0,0,0,566
1989,2,2,45,7,2,1,43,5,1,2,3,Q,4,8270,8151,119,153736,127934,17336,6336,2286,824,0,1462,0,0,0,0,4050,2750,1300,11000,0,25802,22802,21002,19500,0,1500,2,1800,0,1800,3000,22800,0,0,0,0,0,0,0,2,0,134250,43000,0,43000,91250,6250,70000,15000,2150,2150,0,0,0,0,0,566
199,1,2,24,4,1,2,52,2,1,2,1,N,9,3797,3780,17,26712,18412,2862,2862,2022,710,0,1312,800,800,0,0,40,40,0,0,0,8300,8300,8300,8300,0,0,0,0,0,0,0,8300,0,0,0,0,0,0,0,0,0,23000,23000,23000,0,0,0,0,0,850,700,150,0,150,0,0,2114
1990,2,2,45,3,1,1,38,5,1,2,2,G,0,5321,4769,552,36763,33463,2163,2163,1310,700,0,610,700,700,0,0,153,153,0,0,0,3300,300,300,0,0,150,150,0,0,0,3000,0,0,0,0,0,0,0,0,300,0,33000,33000,21000,12000,0,0,0,0,1600,1000,600,600,0,0,0,566
1991,2,2,45,3,1,2,71,2,1,2,3,G,5,4643,4504,139,25280,24630,5250,5250,250,250,0,0,0,0,0,0,5000,0,5000,0,0,650,650,50,0,0,0,50,600,600,0,0,0,0,0,0,0,0,0,0,650,0,20000,20000,20000,0,0,0,0,0,30,30,0,0,0,0,0,566
1992,2,2,45,4,1,1,50,2,1,2,3,G,5,4108,4034,74,43010,30970,810,810,810,200,405,205,0,0,0,0,0,0,0,0,0,12040,10040,9540,9000,0,500,40,500,0,500,2000,9465,0,0,0,0,0,0,0,575,0,42000,26000,26000,0,16000,0,16000,0,200,200,0,0,0,0,0,566
1993,2,2,45,4,1,1,45,3,1,2,3,G,5,4206,4178,28,26920,13420,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,13500,13500,13500,13500,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,12000,0,25000,25000,25000,0,0,0,0,0,1900,1700,200,0,200,0,0,566
1994,3,2,25,3,1,2,51,3,1,3,4,,,2603,2580,23,17531,11124,2531,2531,2371,225,500,1646,0,0,0,0,160,160,0,0,0,6407,6407,6407,6000,0,350,57,0,0,0,0,1000,0,0,0,0,0,0,5000,407,0,15000,15000,15000,0,0,0,0,0,0,0,0,0,0,0,0,1343
1995,2,2,25,4,1,1,41,5,1,2,3,G,5,2351,2300,51,45751,45240,10764,10764,1764,430,1334,0,9000,8000,1000,0,0,0,0,0,0,511,511,411,0,0,250,161,100,100,0,0,0,0,0,0,0,0,0,0,511,0,32987,15000,15000,0,17987,17987,0,0,2000,2000,0,0,0,0,0,1343
1996,1,2,25,5,1,1,40,3,1,2,1,D,2,2571,2309,262,24099,15722,1850,1850,760,52,0,708,280,250,30,0,810,0,810,0,0,8377,3577,3577,3450,0,0,127,0,0,0,4800,3250,0,0,0,0,0,0,0,327,0,21999,20700,14500,6200,1299,1299,0,0,250,70,180,0,180,0,0,1343
1997,3,2,25,2,1,1,63,3,1,2,6,,,2539,2531,8,127551,103040,1764,1764,1764,350,511,903,0,0,0,0,0,0,0,0,0,24511,12511,12511,12500,0,0,11,0,0,0,12000,12500,0,0,0,0,0,0,0,11,0,124687,15000,15000,0,109687,54687,55000,0,1100,1100,0,0,0,0,0,1343
1998,1,2,25,5,1,1,37,4,1,2,1,I,7,5866,5648,218,20800,14645,4100,4100,3300,1400,300,1600,800,800,0,0,0,0,0,0,0,6155,6155,6155,6136,0,0,19,0,0,0,0,6136,0,0,0,0,0,0,0,19,0,15000,15000,15000,0,0,0,0,0,1700,1200,500,0,500,0,0,1343
1999,3,2,25,3,1,1,50,3,1,2,6,,,1160,1150,10,21130,12545,5030,5030,230,230,0,0,4800,4800,0,0,0,0,0,0,0,8585,8585,8035,7200,150,480,205,550,0,550,0,1200,0,0,0,0,7001,0,0,384,0,15750,15000,15000,0,750,750,0,0,350,350,0,0,0,0,0,1343
2,2,1,30,4,1,1,58,2,1,2,3,A,6,19964,17646,2318,239532,226901,23982,23982,10765,3600,0,7165,13217,13000,0,217,0,0,0,0,0,12631,12631,12631,12631,0,0,0,0,0,0,0,11631,0,0,1000,0,0,0,0,0,0,214100,81500,81500,0,132600,132600,0,0,1450,1250,200,0,200,0,0,2428
20,3,2,18,3,2,2,68,1,1,2,4,,,3998,3998,0,18762,15912,13142,1142,1142,598,0,544,0,0,0,0,0,0,0,12000,0,2850,2850,2850,2772,0,0,78,0,0,0,0,2772,0,0,0,0,48,0,0,30,0,5500,5500,0,5500,0,0,0,0,120,0,120,0,120,0,0,2114
200,1,2,19,5,1,1,42,3,1,2,1,F,7,4167,4150,17,22843,18396,481,481,481,7,0,474,0,0,0,0,0,0,0,0,0,4447,4447,4447,4225,120,0,102,0,0,0,0,3225,0,0,0,0,72,0,0,1150,0,21262,17000,17000,0,4262,4262,0,0,1100,1000,100,0,100,0,0,2114
2000,1,2,25,4,1,1,54,3,1,2,1,G,8,3984,3960,24,55700,50538,5237,5237,3317,270,200,2847,0,0,0,0,1920,1920,0,0,0,5162,162,162,0,0,100,62,0,0,0,5000,0,0,0,0,0,0,0,0,162,0,49963,23500,15000,8500,26463,26463,0,0,500,500,0,0,0,0,0,1343
2001,1,2,20,4,1,1,37,5,1,2,1,D,3,4101,3769,332,54058,53208,1862,1862,1562,590,600,372,300,0,300,0,0,0,0,0,0,850,850,600,0,40,400,160,250,250,0,0,0,0,0,0,0,0,0,0,850,0,50500,9500,9500,0,41000,41000,0,0,1696,940,756,0,756,0,0,1343
2002,1,2,20,2,2,1,29,4,1,1,1,D,3,3955,3827,128,7296,7264,7096,1096,1090,0,790,300,0,0,0,0,6,6,0,6000,0,32,32,32,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,200,200,0,0,0,0,0,1343
2003,2,2,20,4,1,1,33,3,1,2,2,H,4,3367,3192,175,31001,25402,4782,4782,4082,200,0,3882,400,400,0,0,300,0,300,0,0,5599,5599,5599,5549,0,0,50,0,0,0,0,5549,0,0,0,0,0,0,0,50,0,23969,9500,9500,0,14469,14469,0,0,2250,2000,250,0,250,0,0,1343
2004,2,2,20,4,1,1,45,3,1,2,3,I,8,2976,2954,22,18534,16124,8084,8084,6754,250,0,6504,1330,1000,330,0,0,0,0,0,0,2410,2410,2410,2200,0,0,210,0,0,0,0,1000,0,0,0,0,0,0,0,1410,0,9500,9500,9500,0,0,0,0,0,950,550,400,0,400,0,0,1343
2005,1,2,20,4,1,1,34,4,1,2,1,N,4,6088,5951,137,12470,11911,3240,3240,1540,420,1000,120,1700,1700,0,0,0,0,0,0,0,559,559,59,0,0,0,59,500,500,0,0,0,0,0,0,0,0,0,0,559,0,9000,9000,9000,0,0,0,0,0,230,160,70,0,70,0,0,1343
2006,1,2,20,4,1,1,42,5,1,2,1,L,0,3206,3001,205,11427,8647,1927,1927,1927,300,0,1627,0,0,0,0,0,0,0,0,0,2780,2780,2780,2215,0,500,65,0,0,0,0,2215,0,0,0,0,0,0,0,565,0,9000,9000,9000,0,0,0,0,0,500,500,0,0,0,0,0,1343
2007,3,2,20,2,1,2,63,1,1,3,4,,,521,501,20,10782,10742,1720,1720,220,220,0,0,1500,1500,0,0,0,0,0,0,0,40,40,40,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,40,0,9000,9000,9000,0,0,0,0,0,62,0,62,0,62,0,0,1343
2008,1,2,20,4,1,1,51,3,1,2,1,N,4,5839,5786,53,15994,12189,4694,4694,2694,210,1440,1044,0,0,0,0,2000,2000,0,0,0,3805,3805,3805,2755,0,400,650,0,0,0,0,2755,0,500,0,0,0,0,0,550,0,9500,9500,9500,0,0,0,0,0,1800,1550,250,0,250,0,0,1343
2009,1,2,20,3,2,1,42,3,1,2,1,D,8,5079,3775,1304,23776,19546,14527,8027,6509,792,3270,2447,1518,1118,400,0,0,0,0,6500,0,4230,230,230,0,0,0,230,0,0,0,4000,0,0,140,0,0,0,0,0,90,0,8167,8000,0,8000,167,167,0,0,1082,950,132,0,132,0,0,1343
201,1,2,19,3,1,1,40,5,1,2,1,M,1,4191,4116,75,46868,39483,10032,10032,2732,232,1720,780,7300,7200,100,0,0,0,0,0,0,7385,6385,6385,6300,0,0,85,0,0,0,1000,6300,0,0,0,0,85,0,0,0,0,36731,17000,17000,0,19731,4731,15000,0,105,5,100,0,100,0,0,2114
2010,2,2,20,4,1,1,35,5,1,2,2,M,1,5500,5427,73,37280,26270,4080,4080,4080,0,3000,1080,0,0,0,0,0,0,0,0,0,11010,11010,11010,10500,0,460,50,0,0,0,0,10500,0,0,0,0,0,0,0,510,0,32000,10000,10000,0,22000,0,0,22000,1200,800,400,0,400,0,0,1343
2011,2,2,28,3,1,2,52,3,1,3,3,G,5,5551,5294,257,79260,63895,15362,15362,4872,2160,1916,796,4500,4500,0,0,5990,990,5000,0,0,15365,15365,13925,13757,120,0,48,1440,0,1440,0,15176,0,0,0,0,0,0,0,189,0,58448,25000,25000,0,33448,19448,0,14000,5450,1450,4000,0,4000,0,0,1645
2012,2,2,28,3,1,1,48,5,1,2,3,M,0,3602,3459,143,255863,250723,7989,7989,7914,4683,0,3231,0,0,0,0,75,75,0,0,0,5140,140,140,0,0,0,140,0,0,0,5000,0,0,0,0,0,0,0,0,140,0,246000,46000,22000,24000,200000,200000,0,0,1874,1850,24,24,0,0,0,1645
2013,2,2,28,4,1,1,42,4,1,2,2,D,0,6721,4587,2134,98169,66884,4038,4038,3038,1520,0,1518,1000,1000,0,0,0,0,0,0,0,31285,20285,20285,19740,0,450,95,0,0,0,11000,19000,0,740,0,0,54,0,0,491,0,90906,42750,23000,19750,48156,8196,25000,14960,3225,3000,225,25,200,0,0,1645
2014,2,2,28,4,1,1,42,4,1,2,2,D,0,3311,3243,68,29622,28609,3922,3922,3122,450,1602,1070,700,0,700,0,100,100,0,0,0,1013,1013,943,0,0,200,743,70,0,70,0,0,0,0,0,0,0,0,0,1013,0,22500,22500,22500,0,0,0,0,0,3200,3200,0,0,0,0,0,1645
2015,2,2,28,3,1,1,34,5,1,2,2,P,1,3459,3329,130,50241,49623,9670,9670,8650,1450,7200,0,1000,1000,0,0,20,0,20,0,0,618,618,418,0,30,250,138,200,200,0,0,0,0,0,0,0,0,0,0,618,0,34171,24000,24000,0,10171,10171,0,0,6400,6100,300,0,300,0,0,1645
2016,1,2,28,5,1,1,39,6,1,2,1,M,1,4948,4870,78,27892,16942,2362,2362,112,20,0,92,2250,250,2000,0,0,0,0,0,0,10950,10950,10950,9500,0,1300,150,0,0,0,0,10800,0,0,0,0,0,0,0,150,0,25000,25000,25000,0,0,0,0,0,530,500,30,0,30,0,0,1645
2017,2,2,28,2,1,1,36,3,1,1,3,I,8,2875,2721,154,32618,32458,10318,10318,2718,250,0,2468,3000,3000,0,0,4600,1600,3000,0,0,160,160,160,0,0,100,60,0,0,0,0,0,0,0,0,0,0,0,0,160,0,22000,22000,22000,0,0,0,0,0,300,0,300,0,300,0,0,1645
2018,2,2,28,3,1,1,54,3,1,2,3,H,4,2947,2908,39,32938,25438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500,7500,7500,5500,0,2000,0,0,0,0,0,5500,0,0,0,0,0,0,0,2000,0,32438,24000,24000,0,8438,8438,0,0,500,500,0,0,0,0,0,1645
2019,2,2,18,4,2,1,37,4,1,2,3,G,5,4810,4750,60,19401,11585,13179,4879,4629,221,5,4403,250,250,0,0,0,0,0,8300,0,7816,7816,7816,7726,0,0,90,0,0,0,0,1466,5000,1260,0,0,0,0,0,90,0,4412,0,0,0,4412,0,0,4412,1810,1800,10,0,10,0,0,1343
202,1,2,19,4,1,1,41,3,1,2,1,D,2,6177,6120,57,41460,32499,2598,2598,1938,270,120,1548,0,0,0,0,660,660,0,0,0,8961,4961,4961,4555,0,200,206,0,0,0,4000,4555,0,0,0,0,0,0,0,406,0,36262,32000,17000,15000,4262,4262,0,0,2600,2400,200,0,200,0,0,2114
2020,1,2,13,2,1,1,32,6,1,2,1,D,1,6245,5891,354,9473,6270,1373,1373,1173,100,695,378,200,0,200,0,0,0,0,0,0,3203,3203,3203,3093,0,0,110,0,0,0,0,3093,0,0,0,0,0,0,0,110,0,6500,6500,6500,0,0,0,0,0,1600,1500,100,0,100,0,0,700
2021,1,2,13,3,1,1,35,4,1,2,1,G,7,3538,3429,109,10007,7312,1857,1857,1607,519,50,1038,250,250,0,0,0,0,0,0,0,2695,2695,2695,2647,0,0,48,0,0,0,0,2647,0,0,0,0,0,0,0,48,0,8000,8000,8000,0,0,0,0,0,150,150,0,0,0,0,0,700
2022,1,2,18,6,1,1,54,1,1,2,1,L,9,4698,4659,39,17474,17444,5390,5390,5390,90,50,5250,0,0,0,0,0,0,0,0,0,30,30,30,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,30,0,12000,12000,12000,0,0,0,0,0,84,50,34,0,34,0,0,1343
2023,1,2,13,3,2,1,32,5,1,2,1,O,1,6206,5995,211,17552,6779,6652,952,952,142,810,0,0,0,0,0,0,0,0,5700,0,10773,10773,10773,10693,0,0,80,0,0,0,0,9800,893,0,0,80,0,0,0,0,0,10800,0,0,0,10800,0,0,10800,100,100,0,0,0,0,0,700
2024,3,2,18,2,1,1,68,3,1,2,6,,,1219,884,335,14450,14423,1950,1950,450,450,0,0,1000,1000,0,0,500,0,500,0,0,27,27,27,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,27,0,12000,12000,12000,0,0,0,0,0,500,0,500,0,500,0,0,1343
2025,1,2,18,2,1,1,29,5,1,2,1,G,3,5061,4832,229,22123,22093,5086,5086,3486,3050,143,293,1600,1600,0,0,0,0,0,0,0,30,30,30,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,30,0,16587,12000,12000,0,4587,4587,0,0,450,150,300,0,300,0,0,1343
2026,1,2,22,5,1,1,39,6,1,2,1,R,1,4017,3816,201,20464,20384,573,573,573,172,0,401,0,0,0,0,0,0,0,0,0,80,80,80,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,80,0,19691,13700,13700,0,5991,5991,0,0,200,0,200,0,200,0,0,1343
2027,1,2,22,3,2,1,30,4,1,2,1,D,3,10480,5480,5000,10972,6088,9172,972,972,0,500,472,0,0,0,0,0,0,0,8200,0,4884,4884,4884,4779,0,0,105,0,0,0,0,0,4779,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,1800,1600,200,0,200,0,0,1343
2028,1,2,22,4,1,1,47,6,1,2,1,D,2,5099,4972,127,22629,12429,2046,2046,946,621,175,150,1100,1100,0,0,0,0,0,0,0,10200,10200,10200,10200,0,0,0,0,0,0,0,10200,0,0,0,0,0,0,0,0,0,19283,15000,15000,0,4283,4283,0,0,1300,800,500,0,500,0,0,1343
2029,1,2,22,3,1,1,40,4,1,2,1,E,2,7125,7125,0,28498,13548,8998,8998,2748,780,900,1068,6250,6250,0,0,0,0,0,0,0,14950,14950,10650,8420,60,2000,170,4300,4300,0,0,12720,0,0,0,0,0,0,2000,230,0,19180,14500,14500,0,4680,4680,0,0,320,320,0,0,0,0,0,1343
203,1,2,19,4,1,1,39,3,1,2,1,N,4,2276,2270,6,23194,18105,1632,1632,1032,83,120,829,600,600,0,0,0,0,0,0,0,5089,5089,89,0,0,0,89,5000,5000,0,0,5000,0,0,0,0,0,0,0,89,0,21262,17000,17000,0,4262,4262,0,0,300,200,100,0,100,0,0,2114
2030,2,2,22,3,1,1,59,3,1,2,3,I,8,3620,3445,175,22970,22940,4910,4910,4910,4470,200,240,0,0,0,0,0,0,0,0,0,30,30,30,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,30,0,17680,13000,13000,0,4680,4680,0,0,380,300,80,0,80,0,0,1343
2031,2,2,22,4,1,1,57,3,1,2,2,F,7,2241,2090,151,18876,15386,1049,1049,1049,521,0,528,0,0,0,0,0,0,0,0,0,3490,3490,3250,3200,50,0,0,240,0,240,0,3435,0,0,0,0,0,0,0,55,0,17283,13000,13000,0,4283,4283,0,0,544,400,144,0,144,0,0,1343
2032,1,2,22,4,1,1,58,5,3,2,1,N,3,6124,5963,161,31994,27249,3794,3794,2344,500,1064,780,1450,1450,0,0,0,0,0,0,0,4745,4745,2701,2500,0,0,201,2044,2044,0,0,2500,0,0,0,201,2044,0,0,0,0,28000,14000,14000,0,14000,14000,0,0,200,200,0,0,0,0,0,1343
2033,2,2,22,4,1,1,36,3,1,2,3,F,7,2456,2439,17,20032,13482,1549,1549,49,1,0,48,0,0,0,0,1500,0,1500,0,0,6550,6550,6550,5900,0,650,0,0,0,0,0,1200,0,0,0,0,0,0,4700,650,0,18283,14000,14000,0,4283,4283,0,0,200,200,0,0,0,0,0,1343
2034,3,2,22,3,1,1,62,5,1,2,6,,,6644,6214,430,71284,63328,7284,7284,7284,3500,3400,384,0,0,0,0,0,0,0,0,0,7956,7956,7556,6546,120,750,140,400,400,0,0,6546,0,0,0,0,0,0,0,1410,0,64000,14000,14000,0,50000,50000,0,0,0,0,0,0,0,0,0,1343
2035,3,2,22,2,1,1,65,3,1,2,6,,,1113,1017,96,22783,20308,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,2475,2475,2475,2445,0,0,30,0,0,0,0,2445,0,0,0,0,0,0,0,30,0,21783,17500,13500,4000,4283,4283,0,0,0,0,0,0,0,0,0,1343
2036,2,2,13,3,2,1,40,1,1,2,3,I,8,2877,2826,51,2619,-9521,2619,319,319,4,0,315,0,0,0,0,0,0,0,2300,0,12140,12140,11580,11580,0,0,0,560,500,60,0,0,652,0,0,0,0,0,11186,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700
2037,3,2,13,1,1,1,59,5,3,1,6,,,542,533,9,7005,7005,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,7000,7000,0,0,0,0,0,0,0,0,0,0,0,0,4191
2038,1,2,13,1,2,2,30,4,1,1,1,P,1,1226,1192,34,2948,527,2948,448,378,20,100,258,0,0,0,0,70,70,0,2500,0,2421,2421,2421,1363,0,900,158,0,0,0,0,0,2263,0,0,150,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4191
2039,1,2,13,4,1,1,31,3,1,2,1,D,8,2566,2471,95,12899,10098,2134,2134,1734,67,158,1509,250,250,0,0,150,0,150,0,0,2801,2801,2801,2711,0,0,90,0,0,0,0,2561,0,0,0,0,0,0,0,90,150,10465,7000,7000,0,3465,3465,0,0,300,100,200,0,200,0,0,700
204,2,2,19,4,1,1,37,3,1,2,3,G,5,3425,3400,25,24255,20572,1593,1593,1593,50,170,1373,0,0,0,0,0,0,0,0,0,3683,3683,3683,3572,0,0,111,0,0,0,0,3572,0,0,0,0,0,0,0,111,0,22262,18000,18000,0,4262,4262,0,0,400,300,100,0,100,0,0,2114
2040,3,2,13,1,1,2,59,0,0,3,4,,,877,614,263,16445,16445,3920,3920,420,420,0,0,2000,2000,0,0,1500,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12375,7000,7000,0,5375,5375,0,0,150,0,150,0,150,0,0,4191
2041,2,2,13,5,1,1,43,3,1,2,3,F,8,6645,4184,2461,23821,18111,6771,6771,2651,356,0,2295,2120,2120,0,0,2000,0,2000,0,0,5710,3710,3710,3700,0,0,10,0,0,0,2000,3700,0,0,0,0,0,0,0,10,0,17000,17000,7000,10000,0,0,0,0,50,50,0,0,0,0,0,700
2042,1,2,13,3,2,1,34,3,1,2,1,G,8,5404,5323,81,15404,5688,5834,3834,2334,318,1348,668,1500,1500,0,0,0,0,0,2000,0,9716,9716,9716,9617,0,0,99,0,0,0,0,9617,0,0,0,0,0,0,0,99,0,8850,0,0,0,8850,0,0,8850,720,300,420,0,420,0,0,700
2043,1,2,13,4,1,1,62,3,1,2,1,G,3,3728,3292,436,8233,6082,1183,1183,1183,240,160,783,0,0,0,0,0,0,0,0,0,2151,2151,1651,1500,0,0,151,500,500,0,0,500,0,0,0,140,0,0,500,1011,0,7000,7000,7000,0,0,0,0,0,50,50,0,0,0,0,0,700
2044,2,2,13,4,1,1,38,3,1,2,2,H,4,2772,2655,117,9027,5572,1527,1527,1527,149,0,1378,0,0,0,0,0,0,0,0,0,3455,3455,3455,2897,0,500,58,0,0,0,0,2897,0,0,0,48,0,0,0,510,0,7500,7500,7500,0,0,0,0,0,0,0,0,0,0,0,0,700
2045,1,2,13,2,1,2,52,2,1,3,1,S,4,3709,3650,59,9410,9400,2410,2410,430,430,0,0,0,0,0,0,1980,1980,0,0,0,10,10,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,7000,7000,7000,0,0,0,0,0,0,0,0,0,0,0,0,700
2046,2,2,22,4,1,1,44,3,1,2,3,M,2,2535,2287,248,15628,12434,528,528,528,60,0,468,0,0,0,0,0,0,0,0,0,3194,3194,3194,3091,0,0,103,0,0,0,0,2331,0,760,0,0,0,0,0,103,0,14000,14000,14000,0,0,0,0,0,1100,1100,0,0,0,0,0,1343
2047,2,2,22,4,1,1,45,3,1,2,3,D,7,3729,3688,41,13960,9370,360,360,360,70,0,290,0,0,0,0,0,0,0,0,0,4590,4590,4590,4560,0,0,30,0,0,0,0,4560,0,0,0,0,0,0,0,30,0,13500,13500,13500,0,0,0,0,0,100,100,0,0,0,0,0,1343
2048,1,2,22,2,5,1,66,2,1,2,1,M,9,961,947,14,170,170,170,170,170,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1343
